ID_Error_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
2971,2.6,1.2,1.5,0.6,866.0,58.3,53.0,0.1,6a66e343a95d9c8ff8922678f5a07a1071447aec,2019-07-16 11:59:31,2019-07-16 11:59:31
2972,2.76,1.2,1.78,0.59,862.0,59.4,55.0,0.1,a92d929d4645e356917a130d545e6adb8303bb26,2019-07-16 11:59:31,2019-07-16 11:59:31
2973,2.24,1.2,1.4,0.43,867.8,33.8,55.0,0.1,33f9283b7c6a149f37e249c1c534b65b51b87712,2019-07-16 11:59:31,2019-07-16 11:59:31
2974,2.69,1.2,1.51,0.18,875.1,42.2,61.0,0.1,80e5e6d57ffbfc63160e5a98b15ba4b33965b1ea,2019-07-16 11:59:31,2019-07-16 11:59:31
2975,2.51,1.2,1.5,0.24,878.7,77.3,75.0,0.1,1357b368cae61710c041912178c78ad8a00878b7,2019-07-16 11:59:31,2019-07-16 11:59:31
2976,2.4,1.2,1.4,0.45,863.6,54.2,60.0,0.1,72b434bef6f0ea33ecd2346670fd54c9ea83d1d3,2019-07-16 11:59:31,2019-07-16 11:59:31
2977,2.03,1.2,1.64,0.6,873.3,66.9,38.0,0.1,1fed396af99922c9f8eaa4916fe3ea779d53a955,2019-07-16 11:59:31,2019-07-16 11:59:31
2978,2.69,1.2,1.3,0.61,863.2,42.6,80.0,0.1,1e3f6daaac2ff961cbd10ca96a09478fbec2413d,2019-07-16 11:59:31,2019-07-16 11:59:31
2979,2.02,1.2,1.63,0.4,878.7,43.6,57.0,0.1,dba6dc2c0977cc11511baaaf8327d5a32559c70b,2019-07-16 11:59:31,2019-07-16 11:59:31
2980,2.2,1.2,1.41,0.25,872.5,62.0,64.0,0.1,a588cd67fdde00fa5887fc3f1fd26fe21fb07d50,2019-07-16 11:59:31,2019-07-16 11:59:31
2981,2.4,1.2,1.27,0.27,884.6,54.8,40.0,0.1,14d917586f2c195dcef736af3ab14d385274f08b,2019-07-16 11:59:31,2019-07-16 11:59:31
2982,2.14,1.2,1.56,0.28,870.6,45.2,61.0,0.1,9c5289fbc557462495d53615c5ad08a1e003384f,2019-07-16 11:59:31,2019-07-16 11:59:31
2983,2.54,1.2,1.59,0.25,870.7,63.9,78.0,0.1,3102c822a46df4551d2e8ebf6f7cec101d8b68f6,2019-07-16 11:59:31,2019-07-16 11:59:31
2984,2.46,1.2,1.75,0.22,865.4,62.8,47.0,0.1,36604c0cc7c19b24a6e05b5ab1390e5ea3a523bf,2019-07-16 11:59:31,2019-07-16 11:59:31
2985,2.09,1.2,1.68,0.67,872.4,52.5,58.0,0.1,a4ebf0706b91cb4b23141cbb07f2be52804584c9,2019-07-16 11:59:31,2019-07-16 11:59:31
2986,2.72,1.2,1.5,0.52,871.6,47.1,70.0,0.1,7004689a9163f475a280bd0ee0baaae179dd6ea8,2019-07-16 11:59:31,2019-07-16 11:59:31
2987,2.41,1.2,1.38,0.24,861.4,64.0,44.0,0.1,3aacf0c37811f45d54d318e6815f3cf52f6125ae,2019-07-16 11:59:31,2019-07-16 11:59:31
2988,2.12,1.2,1.6,0.16,864.2,50.2,75.0,0.1,6c23661560ae05886a28c7894d157901a565a588,2019-07-16 11:59:31,2019-07-16 11:59:31
2989,2.24,1.2,1.38,0.55,866.6,40.9,70.0,0.1,be3a111b677cd4d00f1a542626637804450cbb55,2019-07-16 11:59:31,2019-07-16 11:59:31
2990,2.59,1.2,1.56,0.61,869.4,50.5,65.0,0.1,3d85f4eb60d681a5601e27ffb1994e9383c9c78a,2019-07-16 11:59:31,2019-07-16 11:59:31
2991,2.52,1.2,1.31,0.45,872.1,71.7,50.0,0.1,70fdd4214bf5d0319a38b87a7ca127a5adf29d85,2019-07-16 11:59:31,2019-07-16 11:59:31
2992,2.5,1.2,1.68,0.35,869.2,48.2,64.0,0.1,c08d708f572b82c5ac5c7a4087836f93bf5caa2e,2019-07-16 11:59:31,2019-07-16 11:59:31
2993,2.07,1.2,1.74,0.76,875.8,59.7,55.0,0.1,ff57bdc6a64774a0b2502f10c99c2145511d2c4b,2019-07-16 11:59:31,2019-07-16 11:59:31
2994,1.83,1.2,1.6,0.67,872.8,63.3,39.0,0.1,23b9574c3f0b07be4414b4e7e64e0e8dd0bbcd4b,2019-07-16 11:59:31,2019-07-16 11:59:31
2995,2.65,1.2,1.45,0.65,868.5,36.6,44.0,0.1,2bfa7c3e83bc9fc4120e24e8073135a75bb734d7,2019-07-16 11:59:31,2019-07-16 11:59:31
2996,2.13,1.2,1.25,0.75,875.3,53.5,46.0,0.1,e0474485c2dd89c6154c823e2d75a21d1aa6d58b,2019-07-16 11:59:31,2019-07-16 11:59:31
2997,2.29,1.2,1.71,0.28,872.3,54.0,52.0,0.1,f18744e01b32700457b9fb037e1b5d128cc62e1e,2019-07-16 11:59:31,2019-07-16 11:59:31
2998,1.85,1.2,1.65,0.59,869.9,68.3,71.0,0.1,c0798826ef5916ee59273610d85d896cb9b7efac,2019-07-16 11:59:31,2019-07-16 11:59:31
2999,2.14,1.2,1.83,0.2,871.5,53.2,94.0,0.1,787be0ead76003e3a88d871d2db9731018593783,2019-07-16 11:59:31,2019-07-16 11:59:31
3000,2.47,1.2,1.61,0.54,865.0,63.8,55.0,0.1,98dd5a7aa16e12f1e2777de4d6084554b1a75714,2019-07-16 11:59:31,2019-07-16 11:59:31
3001,2.47,1.2,1.48,0.15,874.5,69.6,74.0,0.1,eba2deacb7557a474d050eb351804a2b22d3ef1d,2019-07-16 11:59:31,2019-07-16 11:59:31
3002,2.53,1.2,1.71,0.63,871.0,49.4,85.0,0.1,e1d21b77d0fa369da360a6f74f58d6f636a1469a,2019-07-16 11:59:31,2019-07-16 11:59:31
3003,2.34,1.2,1.81,0.94,874.1,52.0,44.0,0.1,11e398162fcaa9b3c8c3b2dc316b4ecc1d84587e,2019-07-16 11:59:31,2019-07-16 11:59:31
3004,1.88,1.2,1.52,0.58,865.3,41.9,61.0,0.1,92c39341c242da55fb63c45e613ca05c7cad8998,2019-07-16 11:59:31,2019-07-16 11:59:31
3005,2.3,1.2,1.87,0.56,861.8,51.5,57.0,0.1,8aac87a452a8143def494324d00515548b7f497a,2019-07-16 11:59:31,2019-07-16 11:59:31
3006,2.45,1.2,1.84,0.31,876.5,47.3,93.0,0.1,59b03b93d4d33b00f87d927beb37cc588e0d24aa,2019-07-16 11:59:31,2019-07-16 11:59:31
3007,2.64,1.2,1.67,0.54,874.2,65.2,67.0,0.1,f26b484b641bbfba5a18e6e0e86948fc9ab891df,2019-07-16 11:59:31,2019-07-16 11:59:31
3008,2.3,1.2,1.65,0.48,864.9,51.7,63.0,0.1,c0bb2c52a1fbb5bee6fc48142e73a121946b673d,2019-07-16 11:59:31,2019-07-16 11:59:31
3009,2.46,1.2,1.59,0.6,864.6,52.0,63.0,0.1,4fc54674f4cf82ca0adfcae062327836706e38c1,2019-07-16 11:59:31,2019-07-16 11:59:31
3010,2.19,1.2,1.39,0.49,867.4,61.9,57.0,0.1,7ac5648e2de87ad274cfef7ea056b069fa6c966e,2019-07-16 11:59:31,2019-07-16 11:59:31
3011,2.56,1.2,1.91,0.34,863.0,60.7,81.0,0.1,a38aa869b8d4f040bdcca89ed2a1e695afae1329,2019-07-16 11:59:31,2019-07-16 11:59:31
3012,2.35,1.2,1.82,0.69,869.1,75.9,40.0,0.1,3faf1d0fb72b140a4f4a9ceb6babc3e1ae0820c7,2019-07-16 11:59:31,2019-07-16 11:59:31
3013,2.21,1.2,1.23,0.65,870.2,37.6,42.0,0.1,533a19c46db768035c3296c76119b2500f51f0a7,2019-07-16 11:59:31,2019-07-16 11:59:31
3014,2.64,1.2,1.79,0.52,871.5,69.7,58.0,0.1,16b252931abcaccc9822c36b156d5be521847e78,2019-07-16 11:59:31,2019-07-16 11:59:31
3015,2.38,1.2,1.73,0.45,871.7,55.4,74.0,0.1,497e6af5a5fe399bb19c9cc1739caf8d3ca65864,2019-07-16 11:59:31,2019-07-16 11:59:31
3016,2.49,1.2,1.65,0.5,861.0,46.4,73.0,0.1,d50a3b5a195e1aa7bb6e58523a03c1ffcdecf79c,2019-07-16 11:59:31,2019-07-16 11:59:31
3017,2.19,1.2,1.9,0.67,871.0,73.5,37.0,0.1,e6e03350e68c75399f96c97efe52774d386e3856,2019-07-16 11:59:31,2019-07-16 11:59:31
3018,2.06,1.2,1.46,0.11,875.4,47.0,57.0,0.1,4a54fd3a579154197df1ab7266d145c98daa19e1,2019-07-16 11:59:31,2019-07-16 11:59:31
3019,2.45,1.2,1.57,0.42,880.4,61.1,52.0,0.1,2b63e4ef074cb11cb0b208c3c46d7a4448d4a104,2019-07-16 11:59:31,2019-07-16 11:59:31
3020,2.41,1.2,1.96,0.33,871.2,57.5,71.0,0.1,ca9fd5a8624f7e11e6185ee595478a29bfa679a1,2019-07-16 11:59:31,2019-07-16 11:59:31
3021,2.58,1.2,1.65,0.58,867.7,56.0,71.0,0.1,4a2aae227e49ff7e88c10c777a17309682d58c81,2019-07-16 11:59:31,2019-07-16 11:59:31
3022,2.67,1.2,1.81,0.28,864.4,53.1,58.0,0.1,64004f195bdcaa2991fe1cde2188ba8a79747930,2019-07-16 11:59:31,2019-07-16 11:59:31
3023,2.17,1.2,1.6,0.4,870.3,57.1,60.0,0.1,990e2e406a3e13980b8a7cfd4fcb17c0573e8c75,2019-07-16 11:59:31,2019-07-16 11:59:31
3024,2.15,1.2,1.59,0.59,866.7,66.3,62.0,0.1,870ffc07a8abb1b80d3b4eee4061ca08c3f17704,2019-07-16 11:59:31,2019-07-16 11:59:31
3025,2.74,1.2,1.59,0.28,861.2,46.1,64.0,0.1,d8e236e313ca74ca55615a461c993465af3823bb,2019-07-16 11:59:31,2019-07-16 11:59:31
3026,2.4,1.2,1.91,0.38,869.3,60.7,28.0,0.1,11631b8cd9300c6b5d69f886d5834326b62a15b9,2019-07-16 11:59:31,2019-07-16 11:59:31
3027,2.31,1.2,1.54,0.51,875.3,45.7,63.0,0.1,1f916974ae1ca3aa2e66100926664eee6a286b9c,2019-07-16 11:59:31,2019-07-16 11:59:31
3028,2.25,1.2,1.69,0.4,873.1,53.4,52.0,0.1,d3510cb0c34013857ca5d7f7ba3c239863bd7ba2,2019-07-16 11:59:31,2019-07-16 11:59:31
3029,2.38,1.2,1.4,0.52,875.4,58.5,22.0,0.1,4fc6159f1a7d3add8e2d67c280a8aeb0dde6c32a,2019-07-16 11:59:31,2019-07-16 11:59:31
3030,2.36,1.2,1.7,0.07,881.2,42.3,50.0,0.1,2ceac83a0692742db7478bfb70d574f087081388,2019-07-16 11:59:31,2019-07-16 11:59:31
3031,2.72,1.2,1.4,0.64,871.3,48.0,67.0,0.1,37edc6b681cda9bb593a46a74c30ba7b742577b4,2019-07-16 11:59:31,2019-07-16 11:59:31
3032,2.49,1.2,1.61,0.4,871.6,48.7,49.0,0.1,7bbdd3a980a9b0dc0ffb4b25f5496a160158d0f5,2019-07-16 11:59:31,2019-07-16 11:59:31
3033,2.42,1.2,1.51,0.15,870.2,66.3,76.0,0.1,e3269f12e5eb36116d39b9816adf314b4798a538,2019-07-16 11:59:31,2019-07-16 11:59:31
3034,2.49,1.2,1.44,0.46,866.2,55.2,32.0,0.1,e74399607a8852156f58e5956001fb46aac7c2e0,2019-07-16 11:59:31,2019-07-16 11:59:31
3035,2.72,1.2,1.64,0.6,871.5,60.9,49.0,0.1,7589e5d3b57b9278ed8ddeab1088a2e9d7adda43,2019-07-16 11:59:31,2019-07-16 11:59:31
3036,2.13,1.2,1.77,0.23,871.7,73.9,41.0,0.1,36f0aebf095eece5a0016d4c1d779a5afb925a46,2019-07-16 11:59:31,2019-07-16 11:59:31
3037,2.71,1.2,1.97,0.41,869.4,35.1,39.0,0.1,f3d558f4ee6acdfd1c698fd2bd6425546002453e,2019-07-16 11:59:31,2019-07-16 11:59:31
3038,2.72,1.2,1.66,0.37,872.4,55.1,56.0,0.1,6cf6042162cceceab5d2012b6d436d659d1cdf1e,2019-07-16 11:59:31,2019-07-16 11:59:31
3039,2.57,1.2,1.55,0.45,879.3,44.2,48.0,0.1,2a9e96bda31eb1e3bea715bb30ac833353753cb4,2019-07-16 11:59:31,2019-07-16 11:59:31
3040,1.85,1.2,1.6,0.32,874.7,52.6,43.0,0.1,dd801ef2f628c80ed5548135b778a52c0c4f3bfd,2019-07-16 11:59:31,2019-07-16 11:59:31
3041,2.36,1.2,1.38,0.73,876.1,46.6,47.0,0.1,897490b36eff168e1903f2db9341e66e70ad6bb9,2019-07-16 11:59:31,2019-07-16 11:59:31
3042,2.25,1.2,1.36,0.34,867.6,47.2,46.0,0.1,127472f3b97cbc6d7a2836eedd6f33d293989f31,2019-07-16 11:59:31,2019-07-16 11:59:31
3043,2.08,1.2,1.66,0.48,867.2,63.5,61.0,0.1,66273269630ee4e6ebecbcf002f01b0347a0ddce,2019-07-16 11:59:31,2019-07-16 11:59:31
3044,2.16,1.2,1.59,0.71,871.8,55.9,80.0,0.1,7b0da9916f4d5f59fe1a15c71a06f7d056b9a29f,2019-07-16 11:59:31,2019-07-16 11:59:31
3045,1.96,1.2,1.75,0.5,877.1,62.9,48.0,0.1,7867894ed1932f4dd244ff9741626612eb2966db,2019-07-16 11:59:31,2019-07-16 11:59:31
3046,2.55,1.2,1.65,0.27,868.9,53.0,74.0,0.1,b9880b0bbf5d4d9526116f02b272f822a1b53aec,2019-07-16 11:59:31,2019-07-16 11:59:31
3047,1.9,1.2,1.66,0.33,873.0,42.5,68.0,0.1,ba74ac497698bb4c9a22bcb78b3aebf81ad8c13d,2019-07-16 11:59:31,2019-07-16 11:59:31
3048,2.21,1.2,1.55,0.53,868.0,66.5,55.0,0.1,7736fec59f7129d3c099d3930b8898d0fb0a3ffb,2019-07-16 11:59:31,2019-07-16 11:59:31
3049,2.28,1.2,1.25,0.5,869.4,53.7,63.0,0.1,5f7449126cb97ae5e9d2ddee7d551dce25cac67c,2019-07-16 11:59:31,2019-07-16 11:59:31
3050,2.43,1.2,1.67,0.5,866.5,79.0,66.0,0.1,2fa0e07f0851f3233e039ed6da19b648f396fd1d,2019-07-16 11:59:31,2019-07-16 11:59:31
3051,2.26,1.2,1.73,0.68,859.1,36.2,59.0,0.1,61c8ff783a777c05370be792c92da69ddc1f20bb,2019-07-16 11:59:31,2019-07-16 11:59:31
3052,2.34,1.2,1.6,0.64,879.5,66.6,86.0,0.1,b51f24b8029420a8cd87c41b1c437307b147f0b8,2019-07-16 11:59:31,2019-07-16 11:59:31
3053,2.34,1.2,1.96,0.77,873.3,51.8,49.0,0.1,c07e6b809749cfce972fe66c5b20012988d91a32,2019-07-16 11:59:31,2019-07-16 11:59:31
3054,1.85,1.2,1.51,0.3,861.7,59.0,27.0,0.1,bc97614dff675ec35f571f206dc1afd156e26232,2019-07-16 11:59:31,2019-07-16 11:59:31
3055,2.42,1.2,1.49,0.46,875.3,52.6,67.0,0.1,c101c6fd5c9b05af0b5692cbdd19003e84d6cf28,2019-07-16 11:59:31,2019-07-16 11:59:31
3056,2.33,1.2,1.81,0.52,869.4,53.7,38.0,0.1,976029b79fdff58a295be45aeabcc77ae40a85b5,2019-07-16 11:59:31,2019-07-16 11:59:31
3057,2.08,1.2,1.58,0.56,867.6,61.6,106.0,0.1,3031973424eef43721d9e964388e780daaa4ccf9,2019-07-16 11:59:31,2019-07-16 11:59:31
3058,2.23,1.2,1.65,0.16,870.6,50.6,72.0,0.1,89ba6bccf7562e4f130f854a55b0cf0f767a8fac,2019-07-16 11:59:31,2019-07-16 11:59:31
3059,1.9,1.2,1.61,0.71,866.1,58.4,52.0,0.1,ea0fe9f05d7aa95e8935679276aa5e87d40d9c34,2019-07-16 11:59:31,2019-07-16 11:59:31
3060,2.23,1.2,1.34,0.63,870.2,71.8,39.0,0.1,f24e8d13e1e8fcc6bfde1e07f5ce8ceeb14a4b79,2019-07-16 11:59:31,2019-07-16 11:59:31
3061,2.04,1.2,1.64,0.64,869.2,65.6,43.0,0.1,fd5698e3acbc6806cda512c45da8ddb7d435f94f,2019-07-16 11:59:31,2019-07-16 11:59:31
3062,2.17,1.2,1.8,0.47,867.5,40.7,66.0,0.1,95dbe3c1a4d7b917cd18439b49ba5c09e5e3feea,2019-07-16 11:59:31,2019-07-16 11:59:31
3063,2.2,1.2,1.75,0.58,875.2,48.8,64.0,0.1,8a8fa3a0fc5f2bb13228566d2620fe4686e451d9,2019-07-16 11:59:31,2019-07-16 11:59:31
3064,1.98,1.2,1.82,0.48,880.2,70.6,56.0,0.1,694a5d737efc1e3e0e096588639c3782a0faad3b,2019-07-16 11:59:31,2019-07-16 11:59:31
3065,2.26,1.2,1.48,0.53,863.8,38.5,86.0,0.1,9a8c10390812e20e96a84772684baf65b67bb181,2019-07-16 11:59:31,2019-07-16 11:59:31
3066,2.49,1.2,1.83,0.49,870.2,63.4,72.0,0.1,8fa3b3b7f0a634ed34c7066ce98bbfc0abd8d6a0,2019-07-16 11:59:31,2019-07-16 11:59:31
3067,2.27,1.2,1.4,0.88,873.5,78.5,49.0,0.1,1e6e94d200af15a58c84551ea9902de514ba8f62,2019-07-16 11:59:31,2019-07-16 11:59:31
3068,2.19,1.2,1.76,0.64,867.1,56.6,56.0,0.1,52f949abeb3b00e0cd786e6b16c91cb292a74ad2,2019-07-16 11:59:31,2019-07-16 11:59:31
3069,2.57,1.2,1.24,0.49,858.4,70.5,66.0,0.1,1eb42f4d7951ffdb25572e768c750659aaab16b1,2019-07-16 11:59:31,2019-07-16 11:59:31
3070,1.98,1.2,1.48,0.64,869.4,39.8,70.0,0.1,23bb6d4d08b1449ed9e4929733f3dfb719890a57,2019-07-16 11:59:31,2019-07-16 11:59:31
3071,2.35,1.2,1.59,0.82,869.6,47.9,49.0,0.1,55c4a591a9909900b081b63075eec3f368476565,2019-07-16 11:59:31,2019-07-16 11:59:31
3072,2.38,1.2,1.51,0.54,878.7,57.1,73.0,0.1,b0fcd137247c974f1d89030a7f3a9c522644eeea,2019-07-16 11:59:31,2019-07-16 11:59:31
3073,1.86,1.2,1.64,0.17,870.0,73.6,67.0,0.1,ef73356317d2570e0883f8eeea4157543ed9100a,2019-07-16 11:59:31,2019-07-16 11:59:31
3074,1.91,1.2,1.72,0.35,869.4,73.3,79.0,0.1,e4657391090170d07865c5f9067929bce566ab4c,2019-07-16 11:59:31,2019-07-16 11:59:31
3075,2.62,1.2,1.62,0.68,876.7,54.6,81.0,0.1,9e185e2ce62952eea605d02f6df1496ff1b95778,2019-07-16 11:59:31,2019-07-16 11:59:31
3076,2.01,1.2,1.35,0.72,871.2,59.0,65.0,0.1,4e05610842db7894a8a25b4401e88bad1768262c,2019-07-16 11:59:31,2019-07-16 11:59:31
3077,2.49,1.2,1.71,0.07,862.9,55.6,72.0,0.1,37c0eb87726a40111a96fbbcf84ac66265932b25,2019-07-16 11:59:31,2019-07-16 11:59:31
3078,2.48,1.2,1.67,0.7,878.2,43.0,75.0,0.1,2a7f20d9ac6022b657221b99eca4c22d65dcd569,2019-07-16 11:59:31,2019-07-16 11:59:31
3079,2.18,1.2,1.49,0.51,869.7,67.7,55.0,0.1,2049b5670791d0d5fed2dc062768f28db30c737b,2019-07-16 11:59:31,2019-07-16 11:59:31
3080,2.22,1.2,1.66,0.36,877.2,59.8,78.0,0.1,f14397ae7eb58e92d85aa1bdaabbf161a5437741,2019-07-16 11:59:31,2019-07-16 11:59:31
3081,2.61,1.2,1.42,0.47,870.5,62.7,65.0,0.1,2cb8a0c3f23f0841f678a03a94adcd0dc4aa784a,2019-07-16 11:59:31,2019-07-16 11:59:31
3082,2.37,1.2,1.96,0.34,868.6,65.9,86.0,0.1,b3eded48c8528e1277717ff00a946a9ba4548dc8,2019-07-16 11:59:31,2019-07-16 11:59:31
3083,2.03,1.2,1.88,0.24,871.3,62.9,49.0,0.1,e386a782d54ea044039dd33c35d96b3b82aee3bb,2019-07-16 11:59:31,2019-07-16 11:59:31
3084,1.93,1.2,1.58,0.43,876.2,52.7,63.0,0.1,b3446dd8e114d8b6959ff7f29c1f6aa6b4d89b5a,2019-07-16 11:59:31,2019-07-16 11:59:31
3085,2.55,1.2,1.48,0.35,873.7,54.4,77.0,0.1,f22c2c28da0988a0a2020d03a73d0bad0337ce44,2019-07-16 11:59:31,2019-07-16 11:59:31
3086,2.14,1.2,1.55,0.47,865.4,44.9,51.0,0.1,66ca7f1deef3942a6989bc6e7aabf40e0042004b,2019-07-16 11:59:31,2019-07-16 11:59:31
3087,2.69,1.2,1.49,0.82,867.2,53.6,43.0,0.1,6402488767d10e1c1e5a7fa62f5e5715c3a66579,2019-07-16 11:59:31,2019-07-16 11:59:31
3088,2.34,1.2,1.63,0.3,859.5,39.8,78.0,0.1,5b0693f6963784366093eecd70397668ea2b3c32,2019-07-16 11:59:31,2019-07-16 11:59:31
3089,2.35,1.2,1.82,0.6,863.6,57.5,65.0,0.1,f64960e222887e2d0bd82c604cbd8fbfeeb09a55,2019-07-16 11:59:31,2019-07-16 11:59:31
3090,2.28,1.2,1.35,0.54,871.1,60.2,83.0,0.1,a6681260333b1555694fd61362b48a67f26cbf64,2019-07-16 11:59:31,2019-07-16 11:59:31
3091,2.31,1.2,1.72,0.6,861.2,62.9,71.0,0.1,fdaf5d55d8520075aeaccfcf6b26b309e21aa310,2019-07-16 11:59:31,2019-07-16 11:59:31
3092,2.5,1.2,1.56,0.49,863.4,74.7,61.0,0.1,37e0a150911c37825229e3e2f444771b85955a1b,2019-07-16 11:59:31,2019-07-16 11:59:31
3093,2.69,1.2,1.58,0.79,873.9,43.5,57.0,0.1,096bee0a1ef32f5d6787ea2f17449740366df504,2019-07-16 11:59:31,2019-07-16 11:59:31
3094,2.61,1.2,1.63,0.42,864.2,45.8,61.0,0.1,108de510a97e8272cdd22475cac2a710412a9834,2019-07-16 11:59:31,2019-07-16 11:59:31
3095,2.15,1.2,1.71,0.66,870.7,63.9,73.0,0.1,b11141ef3483c47b5b7fa444577f2b5b7d408cd3,2019-07-16 11:59:31,2019-07-16 11:59:31
3096,2.17,1.2,1.46,0.59,863.4,73.2,74.0,0.1,3cf22a6fac3a7847731bf0915a380df5f0f6d432,2019-07-16 11:59:31,2019-07-16 11:59:31
3097,2.76,1.2,1.45,0.29,878.9,68.2,51.0,0.1,9725b689a524ab1bc4b33ae4879884982fa3a4e1,2019-07-16 11:59:31,2019-07-16 11:59:31
3098,2.23,1.2,1.65,0.58,864.1,52.7,55.0,0.1,d794e3619bacb8a44f4f9fbcbe31ddf9939801ec,2019-07-16 11:59:31,2019-07-16 11:59:31
3099,2.47,1.2,1.67,0.38,875.1,64.9,45.0,0.1,5e560fb1fd7ffa963c9692e4c60297c79cc131a0,2019-07-16 11:59:31,2019-07-16 11:59:31
3100,2.41,1.2,1.7,0.6,870.1,49.4,93.0,0.1,766164e7b11ed88d1328c0afb5654d5381f776ce,2019-07-16 11:59:31,2019-07-16 11:59:31
3101,1.94,1.2,1.79,0.47,864.8,53.9,63.0,0.1,9d844aeba786511e6fe15dd9f8e55b7cc3f7ffa9,2019-07-16 11:59:31,2019-07-16 11:59:31
3102,2.15,1.2,1.54,0.49,877.4,54.9,57.0,0.1,41722f4f21df65c5c68af1e4bb4fab1e7b0f8724,2019-07-16 11:59:31,2019-07-16 11:59:31
3103,2.34,1.2,1.8,0.26,871.6,55.0,50.0,0.1,14905492e91cd1cf7347941a5789c7818ad03d6a,2019-07-16 11:59:31,2019-07-16 11:59:31
3104,2.22,1.2,1.34,0.58,860.7,62.8,80.0,0.1,1f8fef0d22b07c9699d99c24b66cf700d42af2fb,2019-07-16 11:59:31,2019-07-16 11:59:31
3105,2.23,1.2,1.69,0.59,868.2,65.1,38.0,0.1,e9604997a3fdd2d7581b14d91b9ed65b8443c6fb,2019-07-16 11:59:31,2019-07-16 11:59:31
3106,2.39,1.2,1.96,0.46,872.0,54.1,52.0,0.1,8279c05335b08f22701f609ef3afaa4b48f3c398,2019-07-16 11:59:31,2019-07-16 11:59:31
3107,2.17,1.2,1.41,0.05,863.6,64.4,74.0,0.1,d72cceb8558353421cd0acaf2d2c486c950e55c0,2019-07-16 11:59:31,2019-07-16 11:59:31
3108,2.56,1.2,1.45,0.86,870.8,57.5,46.0,0.1,92d4d4437207cafabf5fe2dd0bf2eeb308eaba5a,2019-07-16 11:59:31,2019-07-16 11:59:31
3109,2.37,1.2,1.68,0.24,873.1,45.7,49.0,0.1,f222785f8822c9bfd98fb22a43aeb3cf70cf5a19,2019-07-16 11:59:31,2019-07-16 11:59:31
3110,2.5,1.2,1.65,0.68,878.9,50.1,50.0,0.1,5202073dd1dd02c5076028098e26ad92618b5e55,2019-07-16 11:59:31,2019-07-16 11:59:31
3111,2.19,1.2,1.54,0.51,871.8,48.2,49.0,0.1,698bce578a67c7d2fe2df689866b4151cc3c7598,2019-07-16 11:59:31,2019-07-16 11:59:31
3112,2.52,1.2,1.72,0.51,865.0,60.3,80.0,0.1,228f2df3c8df00fe4f7f58ed460a93106fa8e48e,2019-07-16 11:59:31,2019-07-16 11:59:31
3113,2.52,1.2,1.92,0.67,870.5,28.6,64.0,0.1,f39ade5cc58167da140d59518c42845bfac36685,2019-07-16 11:59:31,2019-07-16 11:59:31
3114,2.4,1.2,1.46,0.7,868.1,55.1,42.0,0.1,8d5c4e22222192f9807779d293361a92e34093ec,2019-07-16 11:59:31,2019-07-16 11:59:31
3115,2.1,1.2,1.3,0.74,873.3,52.1,39.0,0.1,ae56d56967dd95ad238c269d159357ce788830a4,2019-07-16 11:59:31,2019-07-16 11:59:31
3116,2.35,1.2,1.59,0.17,867.3,58.8,62.0,0.1,f9001339d5fbc02cea16a4d1458ce138d6346cad,2019-07-16 11:59:31,2019-07-16 11:59:31
3117,2.01,1.2,1.71,0.85,866.5,56.0,49.0,0.1,4d87890583aff051c3b7b51f6270aa72a4baa02b,2019-07-16 11:59:31,2019-07-16 11:59:31
3118,1.98,1.2,1.39,0.68,868.8,62.5,57.0,0.1,24caf18816549abb2c74564e1a27310de8aee249,2019-07-16 11:59:31,2019-07-16 11:59:31
3119,2.54,1.2,1.74,0.44,859.6,52.3,42.0,0.1,1f7bb29abc02b67de0cf667c34b1a34bd24b8bca,2019-07-16 11:59:31,2019-07-16 11:59:31
3120,2.23,1.2,1.87,0.83,865.5,67.0,72.0,0.1,f0ad35e8953beea97d530c5566eccd487d65353f,2019-07-16 11:59:31,2019-07-16 11:59:31
3121,2.19,1.2,1.6,0.51,869.8,61.3,31.0,0.1,b2934dda1ce2bc06e48a81de1f76eefca7fa5eac,2019-07-16 11:59:31,2019-07-16 11:59:31
3122,2.53,1.2,1.69,0.54,860.7,36.5,44.0,0.1,7d1873c3b8772571745de51301550cb66508f5ee,2019-07-16 11:59:31,2019-07-16 11:59:31
3123,2.58,1.2,1.46,0.53,862.9,45.8,75.0,0.1,1d829cfdc79511551e71f3470c440d7f2e17dc39,2019-07-16 11:59:31,2019-07-16 11:59:31
3124,2.34,1.2,1.43,0.51,868.6,51.8,43.0,0.1,b5b4dd7c97b90be744c298d8ea13ad2eaf395159,2019-07-16 11:59:31,2019-07-16 11:59:31
3125,2.3,1.2,1.4,0.1,867.1,61.3,57.0,0.1,882f1a5f3924f934c151206d67df9d573c4adf53,2019-07-16 11:59:31,2019-07-16 11:59:31
3126,2.32,1.2,1.58,0.49,872.5,46.3,58.0,0.1,fe38e02d9356fd021b24a3e51ad398c475eed319,2019-07-16 11:59:31,2019-07-16 11:59:31
3127,2.11,1.2,1.42,0.36,869.6,46.9,62.0,0.1,921415361e12769f71bdc0cba6945b10bd4c13ff,2019-07-16 11:59:31,2019-07-16 11:59:31
